ID,date,cluster_id,electricity_consumption,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,sunshine_duration,daylight_duration,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
cluster_1_2014-02-07,2014-02-07,cluster_1,431.02,11.5,5.1,7.8,0.0,27093.173333333336,34998.02333333334,43.8,82.8,222.00356445429648,6.343333333333334,1.5166666666666666
cluster_2_2014-02-07,2014-02-07,cluster_2,620.355,12.0,4.9,8.2,-0.5,22076.09,35513.253333333334,45.7,86.0,234.3124108202716,6.483333333333333,1.4933333333333334
cluster_3_2014-02-07,2014-02-07,cluster_3,894.452,14.8,3.6,10.9,-0.4,20881.070000000003,36044.34333333333,35.4,75.2,206.71635771078283,6.703333333333333,1.356666666666667
cluster_4_2014-02-07,2014-02-07,cluster_4,1276.981,12.3,4.3,8.2,0.4,19482.156666666662,35578.24,45.1,86.0,205.726839449068,5.816666666666666,1.6
cluster_1_2014-02-08,2014-02-08,cluster_1,400.586,10.3,5.2,4.5,-1.0,19924.18,35195.26,41.6,78.8,202.33387178440324,5.306666666666666,1.28
cluster_2_2014-02-08,2014-02-08,cluster_2,587.071,12.9,5.3,10.9,-1.2,13491.893333333332,35697.986666666664,35.9,67.3,190.6955018694497,4.616666666666667,1.1966666666666663
cluster_3_2014-02-08,2014-02-08,cluster_3,857.979,13.0,3.3,10.5,-0.9,16768.556666666667,36216.06,30.7,72.7,192.3668363386934,5.236666666666666,1.2766666666666666
cluster_4_2014-02-08,2014-02-08,cluster_4,1194.926,10.3,3.3,5.8,-1.0,4080.98,35761.23,33.6,67.7,193.0165971337593,2.8200000000000003,0.8099999999999999
cluster_1_2014-02-09,2014-02-09,cluster_1,389.987,8.9,4.1,3.3,-2.1,30361.09,35393.48333333333,40.8,72.0,221.0,7.403333333333333,1.7133333333333336
cluster_2_2014-02-09,2014-02-09,cluster_2,579.802,11.1,2.5,6.9,-2.5,25359.91333333333,35883.68,38.8,80.6,195.9530508719114,7.346666666666667,1.5666666666666664
cluster_3_2014-02-09,2014-02-09,cluster_3,822.896,11.7,3.3,7.8,-0.6,24124.59333333333,36388.72666666666,24.4,64.8,219.4802525616406,7.966666666666668,1.5166666666666666
cluster_4_2014-02-09,2014-02-09,cluster_4,1153.111,10.9,2.6,6.4,-2.0,29831.34,35945.19666666666,30.4,68.8,204.3970225231413,8.043333333333335,1.5066666666666666
cluster_1_2014-02-10,2014-02-10,cluster_1,435.2,8.9,2.3,4.3,-2.1,11347.866666666669,35592.50666666666,24.5,46.1,226.5,4.44,0.7233333333333333
cluster_2_2014-02-10,2014-02-10,cluster_2,637.796,8.4,2.9,3.9,-0.6,7906.653333333333,36070.15666666667,39.3,75.2,251.8999369243407,4.36,0.7666666666666666
cluster_3_2014-02-10,2014-02-10,cluster_3,908.894,12.1,-0.4,10.2,-4.1,15497.136666666667,36562.16666666666,33.7,73.8,171.55174382125807,4.583333333333333,0.8766666666666666
cluster_4_2014-02-10,2014-02-10,cluster_4,1275.219,8.2,1.9,4.9,-1.2,5883.916666666667,36129.956666666665,27.8,59.8,178.41939660988115,3.373333333333333,0.6966666666666667
cluster_1_2014-02-11,2014-02-11,cluster_1,456.81,8.3,2.8,3.2,-2.4,9070.546666666669,35792.11666666667,33.9,64.1,218.66667042747105,3.996666666666666,0.7399999999999999
cluster_2_2014-02-11,2014-02-11,cluster_2,676.864,9.6,1.6,7.2,-2.8,11131.743333333332,36257.23,37.4,69.8,230.0526555389028,5.15,0.8233333333333333
cluster_3_2014-02-11,2014-02-11,cluster_3,932.453,11.5,1.6,8.4,-1.4,19657.016666666663,36736.206666666665,26.7,55.8,247.77710081861892,7.16,1.18
cluster_4_2014-02-11,2014-02-11,cluster_4,1322.095,9.0,2.3,5.5,-2.3,22345.006666666668,36315.31333333333,25.8,64.1,235.54392910313928,7.026666666666666,0.95
cluster_1_2014-02-12,2014-02-12,cluster_1,461.594,9.0,1.0,2.9,-3.3,17771.2,35992.136666666665,46.6,103.0,206.0,6.283333333333334,1.0166666666666666
cluster_2_2014-02-12,2014-02-12,cluster_2,674.99,12.7,0.7,9.8,-3.7,24466.443333333333,36444.71666666667,38.7,85.0,216.5157259713125,9.006666666666666,1.3166666666666669
cluster_3_2014-02-12,2014-02-12,cluster_3,928.709,13.0,0.4,8.9,-3.0,30229.766666666663,36910.68333333334,22.4,45.0,233.6919879751516,9.89,1.5333333333333332
cluster_4_2014-02-12,2014-02-12,cluster_4,1336.4,9.8,1.1,5.7,-3.4,28682.150000000005,36501.09666666667,34.3,79.2,209.66619627955163,9.12,1.2733333333333334
cluster_1_2014-02-13,2014-02-13,cluster_1,462.176,8.0,3.6,3.5,-1.2,17820.739999999998,36192.37333333333,32.1,66.6,235.00152529388333,4.8566666666666665,0.8633333333333333
cluster_2_2014-02-13,2014-02-13,cluster_2,664.825,14.3,3.7,12.2,-1.1,14377.89,36632.443333333336,36.7,69.8,238.32509590113312,4.613333333333333,0.9366666666666666
cluster_3_2014-02-13,2014-02-13,cluster_3,920.915,13.6,3.5,12.4,-0.2,17675.02,37085.42333333333,33.1,88.2,202.8692904614106,6.046666666666667,1.1333333333333333
cluster_4_2014-02-13,2014-02-13,cluster_4,1327.419,11.4,3.8,7.2,-0.4,17565.516666666666,36687.13333333333,36.9,86.8,216.8141421504756,4.453333333333333,1.01
cluster_1_2014-02-14,2014-02-14,cluster_1,451.923,14.4,1.4,8.8,-2.6,904.26,36392.87666666667,47.2,83.2,183.6661282155967,1.87,0.81
cluster_2_2014-02-14,2014-02-14,cluster_2,647.379,17.6,1.8,13.7,-2.6,12984.94,36820.443333333336,37.1,69.5,168.70756029966023,5.813333333333333,1.1866666666666668
cluster_3_2014-02-14,2014-02-14,cluster_3,897.669,19.5,1.4,16.9,-2.3,22609.32,37260.47,29.5,55.4,160.87455533520856,7.536666666666666,1.5033333333333332
cluster_4_2014-02-14,2014-02-14,cluster_4,1329.415,13.6,1.9,9.4,-1.7,4925.849999999999,36873.46333333333,32.1,61.6,181.35593600032405,3.22,0.86
cluster_1_2014-02-15,2014-02-15,cluster_1,386.59,11.7,7.0,7.4,1.8,23279.23,36595.43666666667,40.1,82.8,220.3336344040273,7.413333333333334,2.1533333333333338
cluster_2_2014-02-15,2014-02-15,cluster_2,563.5,12.8,6.6,8.0,1.7,12377.493333333332,37010.41,39.6,76.3,242.02746723332365,5.0,1.4733333333333334
cluster_3_2014-02-15,2014-02-15,cluster_3,802.671,15.5,6.0,12.2,1.8,16106.669999999998,37437.39666666667,32.1,61.9,182.28488746143108,5.353333333333333,0.9266666666666667
cluster_4_2014-02-15,2014-02-15,cluster_4,1136.583,14.5,6.9,10.5,2.0,7690.78,37061.76,35.0,69.1,211.07171384231685,4.496666666666666,1.34
cluster_1_2014-02-16,2014-02-16,cluster_1,369.696,11.0,4.4,7.9,0.9,28883.466666666664,36800.30666666666,22.9,45.4,219.6620188463932,7.733333333333333,1.23
cluster_2_2014-02-16,2014-02-16,cluster_2,548.729,10.1,3.5,6.8,-0.3,22516.74,37202.583333333336,24.0,55.4,225.672307968176,7.043333333333333,1.0233333333333332
cluster_3_2014-02-16,2014-02-16,cluster_3,764.825,14.5,2.9,13.0,-0.1,21655.3,37616.41,18.9,42.5,240.43199752031623,7.423333333333335,1.1033333333333333
cluster_4_2014-02-16,2014-02-16,cluster_4,1097.638,10.4,3.3,7.7,0.5,21755.326666666668,37252.24,22.8,47.2,192.073255073948,6.8133333333333335,1.0233333333333334
cluster_1_2014-02-17,2014-02-17,cluster_1,420.164,11.0,3.1,6.1,-0.3,20969.22,37007.28,26.4,49.3,180.32956305530232,6.579999999999999,1.0733333333333337
cluster_2_2014-02-17,2014-02-17,cluster_2,617.451,13.3,0.4,8.8,-2.9,24848.51333333333,37396.75666666666,21.3,38.9,163.31677077031688,9.003333333333332,1.346666666666667
cluster_3_2014-02-17,2014-02-17,cluster_3,846.051,14.6,-0.2,10.7,-3.3,33901.113333333335,37797.333333333336,15.0,38.2,193.22309875765163,11.866666666666667,1.59
cluster_4_2014-02-17,2014-02-17,cluster_4,1239.412,10.6,-1.4,7.9,-4.7,28462.55666666666,37444.72666666667,18.6,35.6,169.57325507394793,9.71,1.2466666666666668
cluster_1_2014-02-18,2014-02-18,cluster_1,436.378,12.2,1.9,9.2,-1.6,26866.140000000003,37216.14333333333,17.7,43.6,183.98916446588115,7.793333333333333,1.0833333333333333
cluster_2_2014-02-18,2014-02-18,cluster_2,632.378,13.4,2.7,11.4,-0.8,20815.7,37592.74,17.3,32.8,173.41786625069895,7.35,1.17
cluster_3_2014-02-18,2014-02-18,cluster_3,885.625,17.7,-0.4,16.0,-3.5,30357.11333333333,37979.98333333333,12.9,30.2,212.67797020306216,10.086666666666666,1.5266666666666666
cluster_4_2014-02-18,2014-02-18,cluster_4,1284.857,13.4,-0.1,11.9,-3.7,25731.960000000003,37639.01666666667,14.8,28.4,176.0836416861127,8.976666666666668,1.2433333333333334
cluster_1_2014-02-19,2014-02-19,cluster_1,430.172,11.3,3.8,8.1,0.7,21664.23,37426.71,19.5,35.6,236.66449361619107,5.683333333333334,0.8366666666666666
cluster_2_2014-02-19,2014-02-19,cluster_2,617.532,11.5,5.2,8.6,2.1,23085.786666666667,37790.35,18.8,38.9,250.083880128717,6.1433333333333335,0.8866666666666667
cluster_3_2014-02-19,2014-02-19,cluster_3,871.564,15.0,2.5,10.1,-0.4,30234.79,38164.19,27.4,54.4,267.8007381764595,8.823333333333332,1.4299999999999995
cluster_4_2014-02-19,2014-02-19,cluster_4,1264.084,11.3,0.5,8.4,-2.8,21381.33333333333,37834.93,15.3,28.8,271.48375185593744,6.72,0.92
cluster_1_2014-02-20,2014-02-20,cluster_1,420.347,11.7,4.5,8.0,1.8,5054.743333333333,37638.776666666665,28.8,50.4,202.00817540661816,2.233333333333333,0.5266666666666667
cluster_2_2014-02-20,2014-02-20,cluster_2,605.004,11.0,5.2,9.5,2.7,47.92,37989.39666666667,27.0,51.8,199.67043694469768,1.876666666666667,0.4633333333333334
cluster_3_2014-02-20,2014-02-20,cluster_3,860.33,14.7,0.6,12.2,-2.5,24077.013333333336,38349.78666666667,27.2,46.8,236.4167059311468,9.326666666666666,1.4833333333333332
cluster_4_2014-02-20,2014-02-20,cluster_4,1240.346,11.6,0.6,9.5,-2.6,18893.126666666667,38032.293333333335,25.4,48.2,214.94076702477008,6.2,0.93
cluster_1_2014-02-21,2014-02-21,cluster_1,424.91,9.3,4.0,6.1,-0.2,33412.333333333336,37852.16,24.9,49.7,233.0001015623428,9.136666666666668,1.28
cluster_2_2014-02-21,2014-02-21,cluster_2,617.209,9.8,4.5,6.6,-0.3,29597.95,38189.71333333334,26.8,50.8,245.4643493895731,8.31,1.2633333333333334
cluster_3_2014-02-21,2014-02-21,cluster_3,861.539,12.1,2.3,10.0,-0.7,23297.67,38536.59666666667,21.2,49.3,255.20302258327115,7.85,1.18
cluster_4_2014-02-21,2014-02-21,cluster_4,1225.193,10.6,2.0,9.2,-1.5,32480.90333333333,38230.91666666666,23.7,46.8,234.33550638380893,9.176666666666666,1.3
cluster_1_2014-02-22,2014-02-22,cluster_1,389.065,10.7,2.9,7.2,-1.7,23866.396666666664,38066.67999999999,23.9,40.0,221.04166545749248,6.673333333333333,1.0066666666666666
cluster_2_2014-02-22,2014-02-22,cluster_2,565.824,13.2,2.9,10.1,-0.9,24723.966666666664,38391.11666666667,23.0,42.5,232.8621545476304,7.736666666666667,1.3099999999999998
cluster_3_2014-02-22,2014-02-22,cluster_3,815.857,13.0,-0.0,9.6,-3.8,28869.306666666667,38724.46666666667,24.0,51.5,242.5477661504569,9.926666666666668,1.4600000000000002
cluster_4_2014-02-22,2014-02-22,cluster_4,1146.699,10.9,-1.1,8.0,-4.1,14863.593333333332,38430.63333333333,20.5,43.2,207.7063214562182,6.566666666666666,0.9133333333333334
cluster_1_2014-02-23,2014-02-23,cluster_1,345.444,13.1,3.6,9.3,0.1,31770.646666666667,38282.14333333333,29.1,52.6,180.33835425574983,8.466666666666667,1.3033333333333337
cluster_2_2014-02-23,2014-02-23,cluster_2,516.843,15.4,2.9,11.0,-0.0,32519.526666666672,38593.43666666667,27.4,50.0,161.07967304655963,10.866666666666667,1.643333333333333
cluster_3_2014-02-23,2014-02-23,cluster_3,756.518,14.7,1.7,13.1,-1.1,34938.62666666667,38913.22666666666,15.9,35.3,163.42593096214466,12.233333333333334,1.6900000000000002
cluster_4_2014-02-23,2014-02-23,cluster_4,1057.759,12.6,2.6,10.6,-0.5,27131.349999999995,38631.27,18.0,40.7,160.81929656058955,9.073333333333332,1.21
cluster_1_2014-02-24,2014-02-24,cluster_1,397.942,14.9,3.3,11.0,-0.8,34584.35333333333,38498.37666666667,25.2,43.2,171.6650057162162,11.226666666666668,1.8833333333333333
cluster_2_2014-02-24,2014-02-24,cluster_2,576.184,15.1,4.5,11.1,0.1,34961.166666666664,38796.51666666667,25.5,45.0,157.69660507394494,12.043333333333337,2.0733333333333333
cluster_3_2014-02-24,2014-02-24,cluster_3,830.584,16.7,-0.3,13.8,-3.3,34981.513333333336,39102.723333333335,22.3,48.2,154.32522629437514,12.563333333333333,1.893333333333333
cluster_4_2014-02-24,2014-02-24,cluster_4,1180.112,14.1,1.1,10.7,-2.5,35127.41333333334,38832.67333333333,26.3,55.4,177.66890844214984,12.453333333333331,2.046666666666667
cluster_1_2014-02-25,2014-02-25,cluster_1,417.616,11.6,6.0,7.1,2.1,22014.916666666668,38715.206666666665,31.4,59.4,197.0036758364123,7.436666666666666,1.4566666666666668
cluster_2_2014-02-25,2014-02-25,cluster_2,601.59,15.0,6.2,13.7,2.2,21972.463333333333,39000.18,31.6,69.1,174.15835922835564,8.273333333333333,1.59
cluster_3_2014-02-25,2014-02-25,cluster_3,867.128,13.3,1.6,10.5,-2.2,31028.946666666667,39292.80666666666,22.6,47.5,181.37442753908616,9.38,1.4800000000000002
cluster_4_2014-02-25,2014-02-25,cluster_4,1214.777,13.0,4.4,8.5,0.0,22858.55,39034.65666666667,28.6,64.1,188.66024690574216,8.196666666666667,1.6166666666666665
cluster_1_2014-02-26,2014-02-26,cluster_1,423.075,10.5,2.3,7.0,-0.9,32374.290000000005,38932.47,18.1,37.4,230.3333634220596,9.04,1.1266666666666667
cluster_2_2014-02-26,2014-02-26,cluster_2,620.032,10.5,2.7,6.6,-0.8,35120.513333333336,39204.27,22.1,49.3,241.9334679317284,9.61,1.2666666666666666
cluster_3_2014-02-26,2014-02-26,cluster_3,874.063,10.9,5.1,8.9,2.4,25220.493333333336,39483.316666666666,21.2,43.9,271.12020609536,8.073333333333332,1.04
cluster_4_2014-02-26,2014-02-26,cluster_4,1226.569,10.4,2.4,7.3,-0.8,14833.64,39237.083333333336,13.7,40.0,264.5803684795077,6.300000000000001,0.9133333333333332
cluster_1_2014-02-27,2014-02-27,cluster_1,437.17,9.8,1.9,5.6,-2.0,17138.0,39149.99333333334,32.2,59.0,212.42134029171703,5.686666666666667,0.7566666666666667
cluster_2_2014-02-27,2014-02-27,cluster_2,645.949,10.5,2.3,6.1,-1.4,10775.093333333332,39408.63,31.1,62.3,218.8961242658732,3.4566666666666666,0.5800000000000001
cluster_3_2014-02-27,2014-02-27,cluster_3,910.067,12.6,1.0,8.4,-1.9,23936.97,39674.10999999999,26.4,58.0,243.3599095902406,9.49,1.3733333333333333
cluster_4_2014-02-27,2014-02-27,cluster_4,1286.986,9.5,-1.3,5.7,-4.8,14276.853333333333,39439.783333333326,28.6,58.3,206.6799949948212,5.646666666666666,0.7966666666666667
cluster_1_2014-02-28,2014-02-28,cluster_1,444.866,8.8,2.7,6.3,-1.2,19365.01,39367.60666666667,27.1,49.7,202.90809153802604,6.203333333333333,0.8300000000000001
cluster_2_2014-02-28,2014-02-28,cluster_2,650.855,9.0,3.1,4.0,-1.0,12051.123333333337,39613.1,37.2,69.5,219.2614515961732,5.78,0.75
cluster_3_2014-02-28,2014-02-28,cluster_3,907.733,11.8,3.0,9.3,-0.6,21238.54,39865.04,32.8,81.4,246.9972966086964,7.896666666666666,1.1333333333333335
cluster_4_2014-02-28,2014-02-28,cluster_4,1280.99,9.0,3.1,5.5,-0.9,11806.306666666664,39642.60333333333,28.5,68.0,191.0279907236704,5.146666666666666,0.67
cluster_1_2014-03-01,2014-03-01,cluster_1,398.491,8.3,1.8,4.8,-0.9,30232.20333333333,39585.16333333333,23.1,41.8,283.94176306468535,8.62,1.04
cluster_2_2014-03-01,2014-03-01,cluster_2,594.09,9.6,1.7,6.4,-1.7,15400.246666666666,39817.53666666667,29.5,61.6,278.03961791197645,6.696666666666666,0.9766666666666668
cluster_3_2014-03-01,2014-03-01,cluster_3,837.212,11.5,0.6,7.3,-2.4,23256.15333333333,40055.96,29.7,58.3,257.7671859659696,9.883333333333333,1.5266666666666666
cluster_4_2014-03-01,2014-03-01,cluster_4,1171.739,8.8,0.7,5.6,-2.1,29434.86,39845.39666666667,18.0,36.0,287.6617688858012,8.81,1.1233333333333333
cluster_1_2014-03-02,2014-03-02,cluster_1,374.029,9.0,-2.0,5.2,-5.5,20409.53,39802.48,32.1,61.2,183.6666365779404,7.623333333333332,1.2166666666666668
cluster_2_2014-03-02,2014-03-02,cluster_2,559.395,11.9,-2.0,9.7,-5.4,29884.28,40021.776666666665,28.6,51.8,220.34011379233567,10.353333333333332,1.59
cluster_3_2014-03-02,2014-03-02,cluster_3,796.965,12.7,0.5,9.2,-2.4,28969.3,40246.73,28.7,55.8,318.605872426561,11.56,1.62
cluster_4_2014-03-02,2014-03-02,cluster_4,1118.421,9.3,-2.7,6.1,-6.6,31130.119999999995,40048.0,25.2,46.8,348.32202979693784,11.353333333333332,1.4799999999999998
cluster_1_2014-03-03,2014-03-03,cluster_1,429.845,9.5,3.6,6.1,-1.6,32917.536666666674,40019.42333333333,28.9,59.8,203.6955018694497,9.65,1.2666666666666666
cluster_2_2014-03-03,2014-03-03,cluster_2,627.246,10.4,2.7,5.9,-2.7,31282.04333333333,40225.67333333333,36.0,85.7,217.7206695149017,10.12,1.4666666666666668
cluster_3_2014-03-03,2014-03-03,cluster_3,893.239,11.5,-0.1,6.3,-3.6,21126.63333333333,40437.206666666665,28.7,77.8,256.2904307495511,8.436666666666667,1.2866666666666668
cluster_4_2014-03-03,2014-03-03,cluster_4,1250.664,10.8,2.7,7.3,-1.8,25411.75,40250.28,27.4,59.4,193.3842553568348,9.263333333333334,1.4800000000000002
cluster_1_2014-03-04,2014-03-04,cluster_1,429.804,10.2,-0.6,7.2,-3.9,30070.65,40235.82666666667,16.6,33.1,273.4109514477507,9.256666666666666,1.2033333333333334
cluster_2_2014-03-04,2014-03-04,cluster_2,628.781,10.6,1.5,6.7,-2.1,30212.08333333333,40429.083333333336,32.8,67.7,271.31876632240585,8.983333333333334,1.3333333333333333
cluster_3_2014-03-04,2014-03-04,cluster_3,893.635,12.1,1.4,7.5,-1.2,33537.96,40627.243333333325,41.4,82.1,316.37263789155827,12.493333333333334,1.9766666666666663
cluster_4_2014-03-04,2014-03-04,cluster_4,1273.606,10.4,0.5,7.3,-3.1,18446.75333333333,40452.07666666667,23.5,47.2,306.82802253553183,7.566666666666667,1.106666666666667
cluster_1_2014-03-05,2014-03-05,cluster_1,411.797,11.5,-0.2,9.2,-3.3,33814.083333333336,40451.530000000006,10.6,23.8,5.76351681348604,11.526666666666666,1.4466666666666663
cluster_2_2014-03-05,2014-03-05,cluster_2,599.952,13.1,0.5,8.9,-2.8,33812.83666666667,40631.85666666667,16.6,32.4,318.16230890786966,11.023333333333332,1.57
cluster_3_2014-03-05,2014-03-05,cluster_3,856.296,15.5,1.5,11.6,-1.1,34506.48666666667,40816.70666666667,27.2,54.7,9.382561416537206,14.096666666666666,2.1533333333333333
cluster_4_2014-03-05,2014-03-05,cluster_4,1244.468,11.6,-0.7,8.6,-4.6,35175.30333333334,40653.246666666666,22.7,46.1,357.0200118160419,12.643333333333333,1.7700000000000002
cluster_1_2014-03-06,2014-03-06,cluster_1,413.929,13.3,-1.6,10.3,-5.1,35689.560000000005,40666.6,13.1,29.5,148.01104603969097,13.48,1.7633333333333334
cluster_2_2014-03-06,2014-03-06,cluster_2,592.675,13.4,-0.1,11.0,-3.5,36499.443333333336,40834.04666666667,15.5,32.4,175.05030776097286,14.463333333333331,1.94
cluster_3_2014-03-06,2014-03-06,cluster_3,848.902,17.0,-0.4,14.1,-3.4,37376.35333333333,41005.65,21.5,42.5,21.97267921206713,15.326666666666668,2.3266666666666667
cluster_4_2014-03-06,2014-03-06,cluster_4,1233.315,12.8,0.8,10.4,-3.0,36670.833333333336,40853.84333333333,18.1,37.1,34.90537409646218,14.85,1.97
cluster_1_2014-03-07,2014-03-07,cluster_1,404.167,13.7,-1.0,11.5,-4.6,24035.33333333333,40882.67333333333,13.0,28.8,199.26029275126845,10.576666666666666,1.4933333333333332
cluster_2_2014-03-07,2014-03-07,cluster_2,580.587,15.9,-0.2,14.2,-3.7,32467.33666666667,41037.193333333336,17.1,35.6,215.0464643558289,13.89,2.0066666666666664
cluster_3_2014-03-07,2014-03-07,cluster_3,831.807,18.0,0.9,15.9,-2.1,37566.28,41195.50666666667,12.6,24.5,11.971090983046867,15.896666666666668,2.3266666666666667
cluster_4_2014-03-07,2014-03-07,cluster_4,1195.148,14.1,-0.4,12.1,-3.9,35288.34666666667,41055.40333333333,11.2,26.6,324.6958661939676,14.856666666666667,2.016666666666667
cluster_1_2014-03-08,2014-03-08,cluster_1,341.704,17.4,1.7,14.5,-1.6,36886.23333333333,41100.026666666665,18.7,38.2,127.07808369771502,14.49,2.21
cluster_2_2014-03-08,2014-03-08,cluster_2,497.823,18.4,0.1,15.6,-3.2,36839.456666666665,41241.55666666667,27.4,49.3,119.9334679317284,15.38,2.516666666666667
cluster_3_2014-03-08,2014-03-08,cluster_3,736.081,18.7,1.1,17.8,-1.5,37719.346666666665,41386.51666666666,13.6,25.6,63.600167423825525,16.173333333333332,2.4966666666666666
cluster_4_2014-03-08,2014-03-08,cluster_4,1045.705,16.5,1.1,13.7,-1.5,37114.16333333334,41258.17333333333,18.4,41.4,42.80258160027336,15.61,2.233333333333333
cluster_1_2014-03-09,2014-03-09,cluster_1,303.554,18.9,4.2,16.4,0.6,37131.53666666667,41318.5,16.3,35.6,146.73551047911397,14.86,2.566666666666667
cluster_2_2014-03-09,2014-03-09,cluster_2,446.025,18.5,4.8,16.2,1.3,37154.316666666666,41446.99333333333,31.4,54.7,139.71635771078286,15.843333333333334,3.206666666666667
cluster_3_2014-03-09,2014-03-09,cluster_3,673.764,20.0,2.6,18.0,-0.1,37884.38333333333,41578.54666666667,15.0,28.8,44.93782081174298,16.459999999999997,2.77
cluster_4_2014-03-09,2014-03-09,cluster_4,955.752,18.3,1.0,16.2,-1.9,37320.58000000001,41462.00666666668,14.2,28.8,144.98758777894443,15.776666666666666,2.4000000000000004
cluster_1_2014-03-10,2014-03-10,cluster_1,359.336,17.1,1.5,15.0,-1.9,37301.926666666666,41537.96333333333,21.6,37.4,29.610715805365235,15.043333333333337,2.1733333333333333
cluster_2_2014-03-10,2014-03-10,cluster_2,514.81,19.0,1.5,16.3,-1.5,37357.793333333335,41653.36666666666,18.8,33.8,343.0167299684244,15.85,2.5166666666666666
cluster_3_2014-03-10,2014-03-10,cluster_3,761.398,19.1,2.9,17.7,0.1,38018.363333333335,41771.463333333326,14.2,29.5,62.92574877644727,16.253333333333334,2.5
cluster_4_2014-03-10,2014-03-10,cluster_4,1086.163,17.5,1.1,15.1,-1.0,37497.69666666666,41666.77333333333,17.8,32.0,355.8040990012641,15.846666666666666,2.45
cluster_1_2014-03-11,2014-03-11,cluster_1,375.105,16.6,4.8,13.3,1.6,34407.07,41758.263333333336,19.0,36.0,32.667721056836534,13.553333333333333,1.843333333333333
cluster_2_2014-03-11,2014-03-11,cluster_2,529.363,16.7,5.2,15.8,1.8,32606.32,41860.53333333333,20.7,39.6,1.4502937513408,13.946666666666667,1.9766666666666663
cluster_3_2014-03-11,2014-03-11,cluster_3,774.318,18.3,1.3,17.3,-1.8,37840.39000000001,41965.136666666665,18.2,37.4,347.92436821732304,15.806666666666668,2.4066666666666667
cluster_4_2014-03-11,2014-03-11,cluster_4,1121.857,16.1,1.6,13.7,-0.9,37522.74333333334,41872.33666666667,19.0,38.5,357.8618720010599,15.256666666666666,2.306666666666666
cluster_1_2014-03-12,2014-03-12,cluster_1,378.685,17.0,3.1,14.6,0.1,37779.64000000001,41979.25666666667,13.4,26.3,60.647190515769765,15.40333333333333,2.18
cluster_2_2014-03-12,2014-03-12,cluster_2,533.724,16.9,3.0,14.1,0.2,37970.52666666667,42068.37,24.0,47.2,73.22092309259486,16.22,2.48
cluster_3_2014-03-12,2014-03-12,cluster_3,769.994,19.0,0.8,18.0,-2.3,38261.31333333333,42159.45,10.3,22.0,96.34897614482924,15.316666666666668,2.3466666666666667
